brand,oem,catalog_products,compatible_printers,oem_search_signal,printer_search_signal_dedup,market_demand_estimate,market_data_confidence,competition_index_avg,bid_low_avg_eur,bid_high_avg_eur,initial_state,top_google_signals
HP,W1420A,4,6,30.0,114.5,122.0,HIGH,100.0,0.34,1.29,PONECHAŤ,HP LaserJet M110w toner: 90 | HP LaserJet MFP M140w toner: 70 | HP W1420A: 30 | W1420A: 30 | W1420A toner: 20
Canon,PGI-2500XLM,1,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,PGI-2500XLY,1,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,CLI-581PB,3,15,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,Canon PIXMA TS8250 toner: 10 | Canon PIXMA TS9550 toner: 10
Canon,CRG-064BK,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-064C,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-064HBK,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-064M,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-064Y,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-718BK,2,21,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,Canon LBP7660 toner: 10 | Canon MF8330 toner: 10 | MF8330 toner: 10
Canon,PGI-2500,1,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,PGI-2500BK,2,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,PGI-2500C,1,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,PGI-2500M,1,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,PGI-2500Y,1,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,CRG-064HC,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-064HM,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-064HY,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,PGI-2500XL,4,6,0.0,13.5,13.5,MEDIUM,100.0,0.64,1.24,PONECHAŤ,Canon MAXIFY MB5150 toner: 10 | toner Canon MAXIFY MB5150: 10 | Canon MAXIFY MB5450 toner: 10
Canon,CRG-040,4,2,0.0,13.5,13.5,MEDIUM,100.0,,,PONECHAŤ,Canon LBP710CX toner: 10 | LBP710CX toner: 10 | LBP712CX toner: 10
Canon,CRG-064,4,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,LBP722CDW toner: 10 | Canon MF832CDW toner: 10 | MF832CDW toner: 10
Canon,CRG-515,1,2,0.0,13.5,13.5,MEDIUM,,,,PONECHAŤ,Canon LBP3310 toner: 10 | LBP3310 toner: 10 | Canon LBP3370 toner: 10
Epson,C13T07114H10,1,6,0.0,13.5,13.5,HIGH,100.0,,,PONECHAŤ,Epson Stylus DX4400 toner: 10 | toner Epson Stylus DX4400: 10 | Epson DX4400 toner: 10 | Epson Stylus DX4450 toner: 10 | Epson DX4450 toner: 10
Epson,C13T08954010,1,8,0.0,13.5,13.5,MEDIUM,100.0,,,PONECHAŤ,Epson Stylus SX100 toner: 10 | Epson SX100 toner: 10 | Epson Stylus SX105 toner: 10 | Epson SX105 toner: 10
Kyocera,TK-1140,3,9,0.0,13.5,13.5,HIGH,,,,PONECHAŤ,Kyocera Ecosys M2035DN toner: 10 | toner Kyocera Ecosys M2035DN: 10 | Kyocera M2035DN toner: 10 | Kyocera Ecosys M2535DN toner: 10 | toner Kyocera Ecosys M2535DN: 10
Kyocera,TK-1160,3,2,0.0,13.5,13.5,HIGH,100.0,,,PONECHAŤ,Kyocera Ecosys P2040DN toner: 10 | toner Kyocera Ecosys P2040DN: 10 | Kyocera P2040DN toner: 10 | P2040DN toner: 10 | Kyocera Ecosys P2040DW toner: 10
HP,CF214A,4,6,10.0,10.0,12.5,HIGH,,,,PONECHAŤ,HP CF214A: 10 | CF214A: 10 | CF214A toner: 10 | HP CF214A toner: 10 | HP LaserJet Enterprise MFP M725DN toner: 10
HP,CF214X,4,6,10.0,10.0,12.5,MEDIUM,71.0,,,PONECHAŤ,CF214X: 10 | CF214X toner: 10 | HP CF214X toner: 10 | HP LaserJet Enterprise MFP M725DN toner: 10
HP,CF281A,4,10,10.0,10.0,12.5,MEDIUM,85.5,,,PONECHAŤ,HP CF281A: 10 | CF281A: 10 | CF281A toner: 10 | M605X toner: 10
HP,CF281X,4,8,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,HP CF281X: 10 | CF281X: 10 | CF281X toner: 10 | M605X toner: 10
HP,Q1338X,1,1,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Q1338X: 10 | HP LaserJet 4200 toner: 10 | HP 4200 toner: 10
HP,Q1339A,2,5,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Q1339A: 10 | HP Q1339A toner: 10 | HP 4300 toner: 10
HP,Q2624A,3,1,10.0,10.0,12.5,HIGH,100.0,,,PONECHAŤ,HP Q2624A: 10 | Q2624A: 10 | Q2624A toner: 10 | HP Q2624A toner: 10 | HP LaserJet 1150 toner: 10
HP,Q5945A,3,7,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Q5945A: 10 | HP LaserJet M4345 MFP toner: 10 | toner HP LaserJet M4345 MFP: 10
HP,W2130A,2,11,10.0,10.0,12.5,MEDIUM,89.5,,,PONECHAŤ,HP W2130A: 10 | W2130A: 10 | W2130A toner: 10 | M554DN toner: 10
HP,W2130X,2,11,10.0,10.0,12.5,MEDIUM,98.0,,,PONECHAŤ,HP W2130X: 10 | W2130X: 10 | W2130X toner: 10 | M554DN toner: 10
HP,W2131A,2,11,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,W2131A: 10 | M554DN toner: 10
HP,W2131X,2,11,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,W2131X: 10 | M554DN toner: 10
HP,W2132A,2,11,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,W2132A: 10 | M554DN toner: 10
HP,W2132X,2,11,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,W2132X: 10 | M554DN toner: 10
HP,W2133A,2,11,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,W2133A: 10 | M554DN toner: 10
HP,W2133X,2,11,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,W2133X: 10 | M554DN toner: 10
HP,CE255XD,1,3,10.0,10.0,12.5,HIGH,100.0,,,PONECHAŤ,HP CE255XD: 10 | CE255XD: 10 | CE255XD toner: 10 | HP P3015 toner: 10 | P3015 toner: 10
HP,Q3960A,2,7,10.0,10.0,12.5,MEDIUM,100.0,0.06,0.6,PONECHAŤ,HP Q3960A: 10 | Q3960A: 10 | Q3960A toner: 10 | HP 2800 toner: 10
HP,Q3961A,2,7,10.0,10.0,12.5,HIGH,96.5,0.06,0.6,PONECHAŤ,HP Q3961A: 10 | Q3961A: 10 | Q3961A toner: 10 | HP Q3961A toner: 10 | HP 2800 toner: 10
HP,Q3962A,2,7,10.0,10.0,12.5,MEDIUM,100.0,0.06,0.6,PONECHAŤ,HP Q3962A: 10 | HP 2800 toner: 10
HP,Q3963A,2,7,10.0,10.0,12.5,MEDIUM,100.0,0.06,0.6,PONECHAŤ,HP Q3963A: 10 | Q3963A: 10 | HP Q3963A toner: 10 | HP 2800 toner: 10
HP,Q6000A,3,10,10.0,10.0,12.5,HIGH,100.0,,,PONECHAŤ,HP Q6000A: 10 | Q6000A: 10 | Q6000A toner: 10 | HP Q6000A toner: 10 | HP 2600 toner: 10
HP,Q6001A,3,10,10.0,10.0,12.5,HIGH,,,,PONECHAŤ,HP Q6001A: 10 | Q6001A: 10 | Q6001A toner: 10 | HP Q6001A toner: 10 | HP 2600 toner: 10
HP,Q6002A,3,10,10.0,10.0,12.5,HIGH,,,,PONECHAŤ,HP Q6002A: 10 | Q6002A: 10 | Q6002A toner: 10 | HP 2600 toner: 10 | 2600 toner: 10
HP,Q6003A,3,10,10.0,10.0,12.5,HIGH,,,,PONECHAŤ,HP Q6003A: 10 | Q6003A: 10 | Q6003A toner: 10 | HP Q6003A toner: 10 | HP 2600 toner: 10
HP,Q1338A,2,8,10.0,10.0,12.5,HIGH,,,,PONECHAŤ,HP Q1338A: 10 | Q1338A: 10 | Q1338A toner: 10 | HP Q1338A toner: 10 | HP LaserJet 4200 toner: 10
HP,Q2610A,2,6,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,HP Q2610A: 10 | Q2610A: 10 | Q2610A toner: 10 | HP 2300 toner: 10
Konica,TNP40,1,1,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,TNP40: 10 | TNP40 toner: 10 | Konica Minolta Bizhub 4020 toner: 10 | toner Konica Minolta Bizhub 4020: 10
Konica,TN011,1,4,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,TN011: 10 | 1200 toner: 10
Konica,TN319Y,1,1,10.0,10.0,12.5,HIGH,,,,PONECHAŤ,TN319Y: 10 | Konica Minolta Bizhub C360 toner: 10 | toner Konica Minolta Bizhub C360: 10 | Konica C360 toner: 10 | C360 toner: 10
Xerox,106R02777,1,4,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R02777: 10 | 106R02777: 10 | Xerox 106R02777 toner: 10 | 3052 toner: 10
Xerox,106R02778,3,4,10.0,10.0,12.5,HIGH,100.0,,,PONECHAŤ,Xerox 106R02778: 10 | 106R02778: 10 | 106R02778 toner: 10 | Xerox 106R02778 toner: 10 | 3052 toner: 10
Xerox,106R03488,3,2,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03488: 10 | 106R03488: 10 | 106R03488 toner: 10 | 6510 toner: 10
Xerox,106R03693,3,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R03693: 10 | 106R03693: 10 | 6510 toner: 10
Xerox,106R03694,3,2,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03694: 10 | 106R03694: 10 | 6510 toner: 10
Xerox,106R03695,3,2,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03695: 10 | 106R03695: 10 | 6510 toner: 10
Xerox,106R03048,1,2,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03048: 10 | 106R03048: 10 | 106R03048 toner: 10 | 3020 toner: 10
Xerox,106R02782,1,4,10.0,10.0,12.5,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02782: 10 | 106R02782: 10 | 106R02782 toner: 10 | 3052 toner: 10
Xerox,106R03481,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R03481: 10 | 106R03481: 10 | 6510 toner: 10
Xerox,106R03482,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,106R03482: 10 | 6510 toner: 10
Xerox,106R03484,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R03484: 10 | 106R03484: 10 | 6510 toner: 10
Xerox,106R03480,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R03480: 10 | 106R03480: 10 | 106R03480 toner: 10 | 6510 toner: 10
Xerox,106R03690,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R03690: 10 | 106R03690: 10 | 6510 toner: 10
Xerox,106R03691,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,Xerox 106R03691: 10 | 106R03691: 10 | 6510 toner: 10
Xerox,106R03692,1,2,10.0,10.0,12.5,MEDIUM,,,,PONECHAŤ,106R03692: 10 | 6510 toner: 10
Brother,BT5000C,2,9,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Brother BT5000C: 10 | BT5000C: 10
Brother,BT5000M,2,9,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Brother BT5000M: 10 | BT5000M: 10
Brother,BT5000Y,2,9,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Brother BT5000Y: 10 | BT5000Y: 10
Brother,BT6000BK,2,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Brother BT6000BK: 10 | BT6000BK: 10
Brother,BTD60BK,1,5,10.0,0.0,10.0,MEDIUM,100.0,0.48,1.49,PONECHAŤ,Brother BTD60BK: 10 | BTD60BK: 10
Brother,LC123VALBP,1,41,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Brother LC123VALBP: 10 | LC123VALBP: 10
Brother,LC227XLVALBP,1,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,LC227XLVALBP: 10
Brother,BTD100BK,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Brother BTD100BK: 10 | BTD100BK: 10
Brother,LC1100BK,2,8,10.0,0.0,10.0,LOW,,,,PONECHAŤ,LC1100BK: 10
Brother,LC121VALBP,1,41,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Brother LC121VALBP: 10
Brother,LC123BK,1,41,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Brother LC123BK: 10 | LC123BK: 10
Brother,LC127XLBK,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,LC127XLBK: 10
Brother,LC129XLVALBP,1,5,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,LC129XLVALBP: 10
Brother,LC985BK,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,LC985BK: 10
Canon,CRG-041,1,1,0.0,10.0,10.0,MEDIUM,,,,PONECHAŤ,Canon LBP312X toner: 10 | LBP312X toner: 10
Canon,CRG-041H,2,1,0.0,10.0,10.0,MEDIUM,,,,PONECHAŤ,Canon LBP312X toner: 10 | LBP312X toner: 10
Canon,CRG-072,1,3,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Canon MF287dw toner: 10 | MF287dw toner: 10
Canon,CRG-072H,1,3,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Canon MF287dw toner: 10 | MF287dw toner: 10
Canon,PGI-7BK,1,3,0.0,10.0,10.0,LOW,,,,PONECHAŤ,Canon iX4000 toner: 10
Epson,C13T11N140,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T11N140: 10
Epson,C13T11N240,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T11N240: 10
Epson,C13T11N440,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T11N440: 10
Epson,C13T11P140,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,C13T11P140: 10
Epson,C13T11P240,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,C13T11P240: 10
Epson,C13T11P340,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T11P340: 10
Epson,C13T11P440,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T11P440: 10
Epson,C13T946140,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T946140: 10
Epson,C13T11N340,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,C13T11N340: 10
Epson,C13T08014011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T01C100,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Epson C13T01C100: 10 | C13T01C100: 10
Epson,C13T01C200,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T01C200: 10
Epson,C13T01C300,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T01C300: 10
Epson,C13T01C400,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T01C400: 10
Epson,C13T05304010,1,3,0.0,10.0,10.0,LOW,100.0,,,PONECHAŤ,1200 toner: 10
Epson,C13T05H64010,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Epson C13T05H64010: 10 | C13T05H64010: 10
Epson,C13T08024011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T08034011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T08044011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T08054011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T08064011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T08074011,1,8,0.0,10.0,10.0,LOW,,,,PONECHAŤ,P50 toner: 10
Epson,C13T13064010,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T13064010: 10
Epson,C13T16314010,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T16314010: 10
Epson,C13T16344010,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T16344010: 10
Epson,C13T26214010,1,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T26214010: 10
Epson,C13T26344010,1,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Epson C13T26344010: 10 | C13T26344010: 10
Epson,C13T27154010,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T27154010: 10
Epson,C13T693100,2,11,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T693100: 10
Epson,C13T693300,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T693300: 10
Epson,C13T693500,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T693500: 10
Epson,C13T694100,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T694100: 10
Epson,C13T694200,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T694200: 10
Epson,C13T694300,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T694300: 10
Epson,C13T694400,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T694400: 10
Epson,C13T694500,1,6,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,C13T694500: 10
Epson,C13T70114010,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T70114010: 10
Epson,C13T70124010,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T70124010: 10
Epson,C13T74414010,1,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T74414010: 10
Epson,C13T79014010,1,6,10.0,0.0,10.0,MEDIUM,86.0,,,PONECHAŤ,Epson C13T79014010: 10 | C13T79014010: 10
Epson,C13T79034010,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T79034010: 10
Epson,C13T79044010,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T79044010: 10
Epson,C13T79114010,1,6,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Epson C13T79114010: 10 | C13T79114010: 10
Epson,C13T79144010,1,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T79144010: 10
Epson,C13T580800,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T580800: 10
Epson,C13T580900,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,C13T580900: 10
HP,CE390A,4,10,10.0,0.0,10.0,MEDIUM,93.0,,,PONECHAŤ,HP CE390A: 10 | CE390A: 10 | CE390A toner: 10
HP,CE390X,4,8,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CE390X: 10 | CE390X: 10 | CE390X toner: 10 | HP CE390X toner: 10
HP,CF287A,4,10,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CF287A: 10 | CF287A: 10 | CF287A toner: 10 | HP CF287A toner: 10
HP,CF287X,4,8,10.0,0.0,10.0,MEDIUM,100.0,0.69,3.13,PONECHAŤ,HP CF287X: 10 | CF287X: 10 | CF287X toner: 10 | HP CF287X toner: 10
HP,CF360X,5,13,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CF360X: 10 | CF360X: 10 | CF360X toner: 10 | HP CF360X toner: 10
HP,CF361X,5,13,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CF361X: 10 | CF361X: 10 | CF361X toner: 10 | HP CF361X toner: 10
HP,CF362X,5,13,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF362X: 10 | CF362X toner: 10
HP,CF363X,5,13,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,CF363X: 10
HP,Q2624X,2,1,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP LaserJet 1150 toner: 10 | toner HP LaserJet 1150: 10 | HP 1150 toner: 10 | 1150 toner: 10
HP,W9004MC,2,0,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP W9004MC: 10 | W9004MC: 10 | W9004MC toner: 10 | HP W9004MC toner: 10
HP,W9024MC,1,0,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP W9024MC: 10 | W9024MC: 10 | W9024MC toner: 10 | HP W9024MC toner: 10
HP,CF253XM,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CF253XM: 10 | CF253XM: 10 | CF253XM toner: 10
HP,CF360A,3,11,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CF360A: 10 | CF360A: 10 | CF360A toner: 10 | HP CF360A toner: 10
HP,W1103A,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP W1103A: 10 | W1103A: 10 | W1103A toner: 10
HP,W1103AD,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP W1103AD: 10 | W1103AD: 10 | W1103AD toner: 10 | HP W1103AD toner: 10
HP,CE260A,3,7,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE260A: 10
HP,CE260X,3,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CE260X: 10 | CE260X: 10
HP,CE261A,3,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE261A: 10
HP,CE262A,3,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE262A: 10
HP,CE263A,3,6,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE263A: 10
HP,CE264X,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,CE264X: 10 | CE264X toner: 10
HP,CE270A,3,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CE270A: 10 | CE270A: 10 | CE270A toner: 10 | HP CE270A toner: 10
HP,CE271A,3,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CE271A toner: 10 | HP CE271A toner: 10
HP,CE272A,3,8,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE272A: 10
HP,CE340A,3,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CE340A: 10 | CE340A: 10 | CE340A toner: 10
HP,CE341A,3,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CE341A: 10 | CE341A toner: 10
HP,CE342A,3,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE342A: 10
HP,CE343A,3,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CE343A: 10 | CE343A: 10
HP,CE390XD,1,8,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CE390XD: 10
HP,CE740A,3,7,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CE740A: 10 | CE740A: 10 | CE740A toner: 10 | HP CE740A toner: 10
HP,CE741A,3,7,10.0,0.0,10.0,MEDIUM,25.0,,,PONECHAŤ,CE741A: 10 | CE741A toner: 10
HP,CE742A,3,7,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CE742A: 10 | CE742A: 10 | CE742A toner: 10 | HP CE742A toner: 10
HP,CE743A,3,7,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CE743A: 10 | CE743A: 10 | CE743A toner: 10
HP,CF031A,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF031A: 10 | CF031A toner: 10 | HP CF031A toner: 10
HP,CF252XM,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF252XM: 10 | CF252XM: 10 | CF252XM toner: 10
HP,CF300A,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP CF300A: 10 | CF300A: 10 | CF300A toner: 10 | HP CF300A toner: 10
HP,CF301A,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF301A: 10 | CF301A: 10 | CF301A toner: 10 | HP CF301A toner: 10
HP,CF302A,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF302A: 10 | CF302A: 10
HP,CF303A,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF303A: 10 | CF303A: 10
HP,CF310A,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF310A: 10 | CF310A toner: 10
HP,CF312A,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CF312A: 10
HP,CF313A,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CF313A: 10
HP,CF325X,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF325X: 10 | CF325X toner: 10
HP,CF330X,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF330X: 10 | CF330X toner: 10 | HP CF330X toner: 10
HP,CF331A,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF331A: 10 | CF331A: 10
HP,CF332A,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF332A: 10 | CF332A: 10
